ts_micro,frame,wheel
1646428406326,1,0.0
1646428406376,2,0.0
1646428406426,3,0.0
1646428406476,4,0.0
1646428406526,5,0.0
1646428406576,6,0.0
1646428406626,7,0.0
1646428406676,8,0.0
1646428406726,9,0.0
1646428406776,10,0.0
1646428406826,11,0.0
1646428406876,12,0.0
1646428406926,13,0.0
1646428406977,14,0.0
1646428407026,15,0.0
1646428407076,16,0.0
1646428407127,17,0.0
1646428407176,18,0.0
1646428407227,19,0.0
1646428407276,20,0.0
1646428407326,21,0.0
1646428407376,22,0.0
1646428407426,23,0.0
1646428407476,24,0.0
1646428407526,25,0.0
1646428407577,26,0.0
1646428407627,27,0.0
1646428407676,28,0.0
1646428407726,29,0.0
1646428407776,30,0.0
1646428407826,31,0.0
1646428407876,32,0.0
1646428407926,33,0.0
1646428407976,34,0.0
1646428408026,35,0.0
1646428408076,36,0.0
1646428408126,37,0.0
1646428408176,38,0.0
1646428408226,39,0.0
1646428408276,40,0.0
1646428408326,41,0.0
1646428408376,42,0.0
1646428408426,43,0.0
1646428408476,44,0.0
1646428408526,45,0.0
1646428408576,46,-0.5235987755982988
1646428408626,47,-0.5235987755982988
1646428408676,48,-0.5235987755982988
1646428408726,49,-0.5235987755982988
1646428408776,50,-0.5235987755982988
1646428408826,51,-0.5235987755982988
1646428408876,52,-0.5235987755982988
1646428408926,53,0.0
1646428408976,54,0.0
1646428409026,55,0.0
1646428409076,56,0.0
1646428409126,57,0.0
1646428409176,58,0.0
1646428409226,59,0.0
1646428409276,60,0.0
1646428409326,61,0.0
1646428409376,62,0.0
1646428409426,63,0.0
1646428409476,64,0.0
1646428409526,65,0.0
1646428409576,66,0.0
1646428409626,67,0.0
1646428409676,68,0.0
1646428409726,69,0.0
1646428409776,70,0.0
1646428409826,71,0.0
1646428409876,72,0.0
1646428409926,73,0.0
1646428409976,74,0.0
1646428410026,75,0.0
1646428410076,76,0.0
1646428410126,77,-0.5235987755982988
1646428410176,78,-0.5235987755982988
1646428410226,79,-0.5235987755982988
1646428410276,80,-0.5235987755982988
1646428410326,81,-0.5235987755982988
1646428410376,82,-0.5235987755982988
1646428410426,83,-0.5235987755982988
1646428410476,84,-0.5235987755982988
1646428410526,85,-0.5235987755982988
1646428410576,86,-0.5235987755982988
1646428410626,87,0.0
1646428410676,88,0.0
1646428410726,89,0.0
1646428410776,90,0.0
1646428410826,91,0.0
1646428410876,92,0.0
1646428410926,93,0.0
1646428410976,94,0.0
1646428411026,95,0.0
1646428411076,96,0.0
1646428411126,97,0.0
1646428411176,98,0.0
1646428411226,99,0.0
1646428411276,100,0.0
1646428411326,101,0.0
1646428411376,102,0.0
1646428411426,103,0.0
1646428411476,104,0.0
1646428411526,105,0.0
1646428411576,106,0.0
1646428411626,107,0.0
1646428411676,108,0.0
1646428411726,109,0.0
1646428411776,110,0.0
1646428411826,111,0.0
1646428411876,112,0.0
1646428411926,113,0.0
1646428411976,114,0.0
1646428412026,115,0.0
1646428412076,116,0.0
1646428412126,117,0.0
1646428412176,118,0.0
1646428412226,119,0.0
1646428412276,120,0.0
1646428412326,121,0.0
1646428412376,122,0.0
1646428412426,123,0.0
1646428412476,124,0.0
1646428412526,125,0.0
1646428412576,126,0.0
1646428412626,127,0.0
1646428412676,128,0.0
1646428412726,129,0.0
1646428412776,130,0.0
1646428412826,131,0.0
1646428412876,132,0.0
1646428412926,133,0.0
1646428412976,134,0.5235987755982988
1646428413026,135,0.0
1646428413076,136,0.0
1646428413126,137,0.0
1646428413176,138,0.0
1646428413226,139,0.0
1646428413276,140,0.0
1646428413326,141,0.0
1646428413376,142,0.0
1646428413426,143,0.0
1646428413476,144,0.0
1646428413526,145,0.0
1646428413576,146,0.0
1646428413626,147,0.0
1646428413676,148,0.0
1646428413726,149,0.0
1646428413776,150,0.0
1646428413826,151,0.0
1646428413876,152,0.0
1646428413926,153,-0.5235987755982988
1646428413976,154,-0.5235987755982988
1646428414026,155,-0.5235987755982988
1646428414076,156,-0.5235987755982988
1646428414126,157,0.0
1646428414176,158,0.0
1646428414226,159,0.0
1646428414276,160,0.0
1646428414326,161,0.0
1646428414376,162,0.0
1646428414426,163,0.0
1646428414476,164,0.0
1646428414526,165,0.0
1646428414576,166,0.0
1646428414626,167,0.0
1646428414676,168,0.0
1646428414726,169,0.0
1646428414776,170,0.0
1646428414826,171,0.0
1646428414876,172,0.0
1646428414926,173,0.0
1646428414976,174,0.0
1646428415026,175,0.0
1646428415076,176,0.0
1646428415126,177,0.0
1646428415176,178,0.0
1646428415226,179,0.0
1646428415276,180,0.0
1646428415326,181,0.0
1646428415376,182,0.0
1646428415426,183,0.0
1646428415476,184,0.0
1646428415526,185,0.0
1646428415576,186,0.0
1646428415626,187,-0.5235987755982988
1646428415676,188,-0.5235987755982988
1646428415726,189,-0.5235987755982988
1646428415776,190,-0.5235987755982988
1646428415826,191,-0.5235987755982988
1646428415876,192,-0.5235987755982988
1646428415926,193,0.0
1646428415976,194,0.0
1646428416026,195,0.0
1646428416076,196,0.0
1646428416126,197,0.0
1646428416176,198,0.0
1646428416226,199,0.0
1646428416276,200,0.0
1646428416326,201,0.0
1646428416376,202,0.0
1646428416426,203,0.0
1646428416476,204,0.0
1646428416526,205,0.0
1646428416576,206,-0.5235987755982988
1646428416626,207,-0.5235987755982988
1646428416676,208,-0.5235987755982988
1646428416726,209,-0.5235987755982988
1646428416776,210,-0.5235987755982988
1646428416827,211,0.0
1646428416876,212,0.0
1646428416927,213,0.0
1646428416976,214,0.0
1646428417026,215,0.0
1646428417076,216,0.0
1646428417126,217,0.0
1646428417176,218,0.0
1646428417226,219,0.0
1646428417276,220,0.0
1646428417326,221,0.0
1646428417376,222,0.0
1646428417426,223,0.0
1646428417476,224,-0.5235987755982988
1646428417526,225,-0.5235987755982988
1646428417576,226,-0.5235987755982988
1646428417626,227,-0.5235987755982988
1646428417676,228,-0.5235987755982988
1646428417726,229,0.0
1646428417776,230,0.0
1646428417826,231,0.0
1646428417876,232,0.0
1646428417926,233,0.0
1646428417976,234,0.0
1646428418026,235,0.0
1646428418076,236,0.0
1646428418126,237,0.0
1646428418176,238,0.0
1646428418226,239,0.0
1646428418276,240,0.0
1646428418326,241,0.0
1646428418376,242,0.0
1646428418426,243,0.0
1646428418476,244,0.0
1646428418526,245,0.0
1646428418576,246,0.0
1646428418626,247,0.0
1646428418676,248,0.0
1646428418726,249,0.0
1646428418776,250,0.0
1646428418826,251,0.0
1646428418876,252,0.0
1646428418926,253,0.0
1646428418976,254,0.0
1646428419026,255,0.0
1646428419076,256,0.0
1646428419126,257,0.0
1646428419176,258,0.0
1646428419226,259,0.0
1646428419276,260,0.0
1646428419326,261,0.0
1646428419376,262,0.0
1646428419426,263,0.0
1646428419476,264,-0.5235987755982988
1646428419526,265,-0.5235987755982988
1646428419576,266,-0.5235987755982988
1646428419626,267,-0.5235987755982988
1646428419676,268,-0.5235987755982988
1646428419726,269,-0.5235987755982988
1646428419776,270,-0.5235987755982988
1646428419826,271,-0.5235987755982988
1646428419876,272,-0.5235987755982988
1646428419926,273,0.0
1646428419976,274,0.0
1646428420026,275,0.0
1646428420076,276,0.0
1646428420126,277,0.0
1646428420176,278,0.0
1646428420226,279,0.0
1646428420276,280,0.0
1646428420326,281,0.0
1646428420376,282,-0.5235987755982988
1646428420426,283,-0.5235987755982988
1646428420476,284,-0.5235987755982988
1646428420526,285,-0.5235987755982988
1646428420576,286,-0.5235987755982988
1646428420626,287,-0.5235987755982988
1646428420676,288,-0.5235987755982988
1646428420726,289,0.0
1646428420776,290,0.0
1646428420826,291,0.0
1646428420876,292,0.0
1646428420926,293,0.0
1646428420976,294,0.0
1646428421026,295,0.0
1646428421076,296,0.0
1646428421126,297,0.0
1646428421176,298,0.0
1646428421226,299,0.0
1646428421276,300,0.0
1646428421326,301,0.0
1646428421376,302,0.0
1646428421426,303,0.0
1646428421476,304,0.0
1646428421526,305,0.0
1646428421576,306,0.0
1646428421626,307,0.0
1646428421676,308,0.0
1646428421726,309,0.0
1646428421776,310,0.0
1646428421826,311,0.0
1646428421876,312,0.0
1646428421926,313,0.0
1646428421976,314,0.0
1646428422026,315,0.0
1646428422076,316,0.0
1646428422126,317,0.0
1646428422176,318,0.0
1646428422226,319,0.0
1646428422276,320,0.0
1646428422326,321,0.0
1646428422376,322,0.0
1646428422426,323,0.0
1646428422476,324,0.0
1646428422526,325,0.0
1646428422576,326,0.0
1646428422626,327,0.0
1646428422676,328,0.0
1646428422726,329,0.0
1646428422776,330,0.0
1646428422826,331,0.0
1646428422876,332,0.0
1646428422926,333,0.0
1646428422976,334,0.0
1646428423026,335,0.0
1646428423076,336,0.0
1646428423126,337,0.0
1646428423176,338,0.0
1646428423227,339,0.0
1646428423276,340,0.0
1646428423327,341,0.0
1646428423376,342,0.0
1646428423427,343,0.0
1646428423476,344,0.0
1646428423527,345,0.0
1646428423576,346,0.0
1646428423627,347,0.0
1646428423676,348,0.0
1646428423727,349,0.0
1646428423776,350,0.0
1646428423827,351,0.0
1646428423876,352,0.0
1646428423927,353,0.0
1646428423976,354,0.0
1646428424026,355,0.0
1646428424076,356,0.0
1646428424126,357,0.0
1646428424176,358,0.0
1646428424226,359,0.0
1646428424276,360,0.0
1646428424326,361,0.0
1646428424376,362,0.0
1646428424426,363,0.0
1646428424476,364,0.0
1646428424526,365,0.0
1646428424576,366,0.0
1646428424626,367,0.0
1646428424676,368,0.0
1646428424726,369,0.0
1646428424776,370,0.0
1646428424826,371,0.0
1646428424876,372,0.0
1646428424926,373,0.0
1646428424976,374,0.0
1646428425026,375,0.0
1646428425076,376,0.0
1646428425126,377,0.0
1646428425176,378,0.0
1646428425226,379,0.0
1646428425276,380,0.0
1646428425326,381,0.0
1646428425376,382,0.0
1646428425426,383,0.0
1646428425476,384,0.0
1646428425526,385,0.0
1646428425576,386,0.0
1646428425626,387,0.0
1646428425676,388,0.0
