ts_micro,frame,wheel
1646428766644,1,0.0
1646428766694,2,0.0
1646428766744,3,0.0
1646428766794,4,0.0
1646428766844,5,0.0
1646428766894,6,0.0
1646428766944,7,0.0
1646428766994,8,0.0
1646428767044,9,0.0
1646428767094,10,0.0
1646428767144,11,0.0
1646428767194,12,0.0
1646428767244,13,0.0
1646428767294,14,0.0
1646428767344,15,0.0
1646428767394,16,0.0
1646428767444,17,0.0
1646428767494,18,0.0
1646428767544,19,0.0
1646428767594,20,0.0
1646428767644,21,0.0
1646428767694,22,0.0
1646428767744,23,0.0
1646428767794,24,0.0
1646428767844,25,0.0
1646428767894,26,0.0
1646428767944,27,0.0
1646428767994,28,0.0
1646428768044,29,0.0
1646428768094,30,0.0
1646428768145,31,0.0
1646428768194,32,0.0
1646428768245,33,0.0
1646428768294,34,0.0
1646428768345,35,0.0
1646428768394,36,0.0
1646428768445,37,0.0
1646428768494,38,0.0
1646428768544,39,0.0
1646428768594,40,0.0
1646428768644,41,0.0
1646428768694,42,0.0
1646428768744,43,0.0
1646428768794,44,0.0
1646428768844,45,0.0
1646428768894,46,0.0
1646428768945,47,0.0
1646428768994,48,0.0
1646428769044,49,0.0
1646428769094,50,0.0
1646428769144,51,0.0
1646428769194,52,0.0
1646428769244,53,0.0
1646428769294,54,0.0
1646428769344,55,0.0
1646428769394,56,-0.5235987755982988
1646428769444,57,-0.5235987755982988
1646428769494,58,-0.5235987755982988
1646428769544,59,-0.5235987755982988
1646428769594,60,-0.5235987755982988
1646428769644,61,-0.5235987755982988
1646428769694,62,-0.5235987755982988
1646428769744,63,-0.5235987755982988
1646428769794,64,0.0
1646428769844,65,0.0
1646428769894,66,0.0
1646428769944,67,0.0
1646428769994,68,0.0
1646428770044,69,0.0
1646428770094,70,0.0
1646428770144,71,0.0
1646428770194,72,0.0
1646428770244,73,0.0
1646428770294,74,0.0
1646428770344,75,0.0
1646428770394,76,0.0
1646428770444,77,0.0
1646428770494,78,0.0
1646428770544,79,0.0
1646428770594,80,0.0
1646428770644,81,0.0
1646428770694,82,0.0
1646428770744,83,0.0
1646428770794,84,-0.5235987755982988
1646428770844,85,-0.5235987755982988
1646428770894,86,-0.5235987755982988
1646428770944,87,-0.5235987755982988
1646428770994,88,-0.5235987755982988
1646428771044,89,-0.5235987755982988
1646428771094,90,0.0
1646428771144,91,0.0
1646428771194,92,0.0
1646428771244,93,0.0
1646428771294,94,0.0
1646428771344,95,0.0
1646428771394,96,0.0
1646428771444,97,0.0
1646428771494,98,0.0
1646428771544,99,0.0
1646428771594,100,0.0
1646428771644,101,0.0
1646428771694,102,0.0
1646428771744,103,0.0
1646428771794,104,0.0
1646428771844,105,0.0
1646428771894,106,0.0
1646428771944,107,0.0
1646428771994,108,0.0
1646428772044,109,0.0
1646428772094,110,0.0
1646428772144,111,0.0
1646428772194,112,0.0
1646428772244,113,-0.5235987755982988
1646428772294,114,-0.5235987755982988
1646428772344,115,-0.5235987755982988
1646428772394,116,-0.5235987755982988
1646428772444,117,0.0
1646428772494,118,0.0
1646428772544,119,0.0
1646428772594,120,0.0
1646428772644,121,0.0
1646428772694,122,0.0
1646428772744,123,0.0
1646428772794,124,0.0
1646428772844,125,0.0
1646428772894,126,0.0
1646428772944,127,0.0
1646428772994,128,0.0
1646428773044,129,0.0
1646428773094,130,0.0
1646428773144,131,0.0
1646428773194,132,0.0
1646428773244,133,0.0
1646428773294,134,0.0
1646428773344,135,0.0
1646428773394,136,0.0
1646428773444,137,0.0
1646428773494,138,0.0
1646428773544,139,0.0
1646428773594,140,0.0
1646428773644,141,0.0
1646428773694,142,0.0
1646428773744,143,0.0
1646428773794,144,0.0
1646428773844,145,-0.5235987755982988
1646428773894,146,-0.5235987755982988
1646428773944,147,-0.5235987755982988
1646428773994,148,-0.5235987755982988
1646428774044,149,-0.5235987755982988
1646428774094,150,-0.5235987755982988
1646428774144,151,-0.5235987755982988
1646428774194,152,0.0
1646428774244,153,0.0
1646428774294,154,0.0
1646428774344,155,0.0
1646428774394,156,0.0
1646428774444,157,0.0
1646428774494,158,0.0
1646428774544,159,0.0
1646428774594,160,0.0
1646428774644,161,0.0
1646428774694,162,0.0
1646428774744,163,0.0
1646428774794,164,0.0
1646428774844,165,0.0
1646428774894,166,0.0
1646428774944,167,0.0
1646428774994,168,0.0
1646428775044,169,0.0
1646428775094,170,0.0
1646428775144,171,0.0
1646428775194,172,0.0
1646428775244,173,-0.5235987755982988
1646428775294,174,-0.5235987755982988
1646428775344,175,-0.5235987755982988
1646428775394,176,-0.5235987755982988
1646428775444,177,-0.5235987755982988
1646428775494,178,0.0
1646428775544,179,0.0
1646428775594,180,0.0
1646428775644,181,0.0
1646428775694,182,0.0
1646428775744,183,0.0
1646428775794,184,0.0
1646428775844,185,0.0
1646428775894,186,0.0
1646428775944,187,0.0
1646428775994,188,0.0
1646428776044,189,0.0
1646428776094,190,-0.5235987755982988
1646428776144,191,-0.5235987755982988
1646428776194,192,-0.5235987755982988
1646428776244,193,0.0
1646428776294,194,0.0
1646428776344,195,0.0
1646428776394,196,0.0
1646428776444,197,0.0
1646428776494,198,0.0
1646428776544,199,0.0
1646428776594,200,0.0
1646428776644,201,0.0
1646428776694,202,0.0
1646428776744,203,0.0
1646428776794,204,0.0
1646428776844,205,0.0
1646428776894,206,0.0
1646428776944,207,0.0
1646428776994,208,0.0
1646428777044,209,0.0
1646428777094,210,0.0
1646428777144,211,0.0
1646428777194,212,0.0
1646428777244,213,0.0
1646428777294,214,0.0
1646428777344,215,0.0
1646428777394,216,0.0
1646428777444,217,0.0
1646428777494,218,0.0
1646428777544,219,0.0
1646428777594,220,0.0
1646428777644,221,0.0
1646428777694,222,0.0
1646428777744,223,0.5235987755982988
1646428777794,224,0.0
1646428777844,225,0.0
1646428777894,226,0.0
1646428777944,227,0.0
1646428777994,228,0.0
1646428778044,229,0.0
1646428778094,230,0.0
1646428778144,231,0.0
1646428778194,232,0.0
1646428778244,233,0.0
1646428778294,234,0.0
1646428778344,235,0.0
1646428778394,236,0.0
1646428778444,237,0.0
1646428778494,238,0.0
1646428778544,239,0.0
1646428778594,240,0.0
1646428778644,241,0.0
1646428778694,242,0.0
1646428778744,243,0.0
1646428778794,244,0.0
1646428778844,245,0.0
1646428778894,246,0.0
1646428778944,247,0.0
1646428778994,248,0.0
1646428779044,249,0.0
1646428779094,250,0.0
1646428779144,251,0.0
1646428779194,252,0.0
1646428779244,253,0.0
1646428779294,254,-0.5235987755982988
1646428779344,255,-0.5235987755982988
1646428779394,256,-0.5235987755982988
1646428779444,257,-0.5235987755982988
1646428779494,258,-0.5235987755982988
1646428779544,259,-0.5235987755982988
1646428779594,260,-0.5235987755982988
1646428779644,261,0.0
1646428779694,262,0.0
1646428779744,263,0.0
1646428779794,264,0.0
1646428779844,265,0.0
1646428779894,266,0.0
1646428779944,267,0.0
1646428779994,268,0.0
1646428780044,269,0.0
1646428780094,270,0.0
1646428780144,271,0.0
1646428780194,272,0.0
1646428780244,273,0.0
1646428780294,274,0.0
1646428780344,275,0.0
1646428780394,276,0.0
1646428780444,277,0.0
1646428780494,278,0.0
1646428780544,279,0.0
1646428780597,280,-0.5235987755982988
1646428780644,281,-0.5235987755982988
1646428780694,282,-0.5235987755982988
1646428780744,283,-0.5235987755982988
1646428780794,284,-0.5235987755982988
1646428780844,285,-0.5235987755982988
1646428780894,286,0.0
1646428780944,287,0.0
1646428780994,288,0.0
1646428781044,289,0.0
1646428781094,290,0.0
1646428781144,291,0.0
1646428781194,292,0.0
1646428781244,293,0.0
1646428781294,294,0.0
1646428781344,295,0.0
1646428781394,296,0.0
1646428781444,297,0.0
1646428781494,298,0.0
1646428781544,299,0.0
1646428781594,300,0.0
1646428781644,301,0.0
1646428781694,302,0.0
1646428781744,303,0.0
1646428781794,304,0.0
1646428781844,305,0.0
1646428781894,306,0.0
1646428781944,307,0.0
1646428781994,308,0.0
1646428782044,309,0.0
1646428782094,310,0.0
1646428782144,311,0.0
1646428782194,312,0.0
1646428782244,313,0.0
1646428782294,314,0.0
1646428782344,315,0.0
1646428782394,316,0.0
1646428782444,317,0.0
1646428782494,318,-0.5235987755982988
1646428782544,319,-0.5235987755982988
1646428782594,320,-0.5235987755982988
1646428782644,321,-0.5235987755982988
1646428782694,322,-0.5235987755982988
1646428782744,323,0.0
1646428782794,324,0.0
1646428782844,325,0.0
1646428782894,326,0.0
1646428782944,327,0.0
1646428782994,328,0.0
1646428783044,329,0.0
1646428783094,330,0.0
1646428783144,331,0.0
1646428783194,332,0.0
1646428783244,333,0.0
1646428783294,334,0.0
1646428783344,335,0.0
1646428783394,336,0.0
1646428783444,337,0.0
1646428783494,338,0.0
1646428783544,339,0.0
1646428783594,340,0.0
1646428783644,341,-0.5235987755982988
1646428783694,342,-0.5235987755982988
1646428783744,343,-0.5235987755982988
1646428783794,344,-0.5235987755982988
1646428783844,345,-0.5235987755982988
1646428783894,346,-0.5235987755982988
1646428783944,347,-0.5235987755982988
1646428783994,348,-0.5235987755982988
1646428784044,349,0.0
1646428784094,350,0.0
1646428784144,351,0.0
1646428784194,352,0.0
1646428784244,353,0.0
1646428784294,354,0.0
1646428784344,355,0.0
1646428784394,356,0.0
1646428784444,357,0.0
1646428784494,358,0.0
1646428784544,359,0.0
1646428784594,360,0.0
1646428784644,361,0.0
1646428784694,362,0.0
1646428784744,363,0.0
1646428784794,364,0.0
1646428784844,365,0.0
1646428784894,366,0.0
1646428784944,367,0.0
1646428784994,368,0.0
1646428785044,369,-0.5235987755982988
1646428785094,370,-0.5235987755982988
1646428785144,371,-0.5235987755982988
1646428785194,372,-0.5235987755982988
1646428785244,373,-0.5235987755982988
1646428785294,374,-0.5235987755982988
1646428785344,375,0.0
1646428785394,376,0.0
