ts_micro,frame,wheel
1646428890114,1,0.0
1646428890164,2,0.0
1646428890214,3,0.0
1646428890264,4,0.0
1646428890314,5,0.0
1646428890364,6,0.0
1646428890414,7,0.0
1646428890464,8,0.0
1646428890514,9,0.0
1646428890564,10,0.0
1646428890614,11,0.0
1646428890664,12,0.0
1646428890714,13,0.0
1646428890764,14,0.0
1646428890814,15,0.0
1646428890864,16,0.0
1646428890914,17,0.0
1646428890964,18,0.0
1646428891014,19,0.0
1646428891064,20,0.0
1646428891114,21,0.0
1646428891164,22,0.0
1646428891214,23,0.0
1646428891264,24,0.0
1646428891314,25,0.0
1646428891364,26,0.0
1646428891414,27,0.0
1646428891464,28,0.0
1646428891514,29,0.0
1646428891564,30,0.0
1646428891614,31,0.0
1646428891664,32,0.0
1646428891714,33,0.0
1646428891764,34,0.0
1646428891814,35,0.0
1646428891864,36,0.0
1646428891914,37,0.0
1646428891964,38,0.0
1646428892014,39,0.0
1646428892064,40,0.0
1646428892114,41,0.0
1646428892164,42,0.0
1646428892214,43,0.0
1646428892264,44,0.0
1646428892314,45,0.0
1646428892364,46,0.0
1646428892414,47,0.0
1646428892464,48,0.0
1646428892514,49,0.0
1646428892564,50,0.0
1646428892614,51,0.0
1646428892664,52,0.0
1646428892714,53,0.0
1646428892764,54,0.0
1646428892814,55,0.0
1646428892864,56,0.0
1646428892914,57,0.0
1646428892964,58,0.0
1646428893014,59,0.0
1646428893064,60,0.0
1646428893114,61,0.0
1646428893164,62,0.0
1646428893214,63,0.0
1646428893264,64,0.0
1646428893315,65,0.0
1646428893364,66,0.0
1646428893415,67,0.0
1646428893464,68,0.0
1646428893514,69,0.0
1646428893564,70,0.0
1646428893614,71,0.0
1646428893664,72,0.0
1646428893714,73,0.0
1646428893764,74,0.0
1646428893814,75,0.0
1646428893864,76,0.0
1646428893914,77,0.0
1646428893964,78,0.0
1646428894014,79,0.0
1646428894064,80,0.0
1646428894114,81,0.0
1646428894164,82,0.0
1646428894214,83,0.0
1646428894264,84,0.0
1646428894314,85,0.0
1646428894364,86,0.0
1646428894414,87,0.0
1646428894464,88,0.0
1646428894514,89,0.0
1646428894564,90,0.0
1646428894614,91,0.0
1646428894664,92,0.0
1646428894714,93,0.0
1646428894764,94,0.0
1646428894814,95,0.0
1646428894864,96,0.0
1646428894914,97,0.0
1646428894964,98,0.0
1646428895014,99,0.0
1646428895064,100,0.0
1646428895114,101,0.0
1646428895164,102,0.0
1646428895214,103,0.0
1646428895264,104,0.0
1646428895314,105,-0.5235987755982988
1646428895364,106,-0.5235987755982988
1646428895414,107,-0.5235987755982988
1646428895464,108,-0.5235987755982988
1646428895514,109,-0.5235987755982988
1646428895564,110,-0.5235987755982988
1646428895614,111,0.0
1646428895664,112,0.0
1646428895714,113,0.0
1646428895764,114,0.0
1646428895814,115,0.0
1646428895864,116,0.0
1646428895914,117,0.0
1646428895964,118,0.0
1646428896014,119,0.0
1646428896064,120,0.0
1646428896114,121,0.0
1646428896164,122,0.0
1646428896214,123,0.0
1646428896264,124,0.0
1646428896314,125,0.0
1646428896364,126,0.0
1646428896414,127,0.0
1646428896464,128,0.0
1646428896514,129,-0.5235987755982988
1646428896564,130,-0.5235987755982988
1646428896614,131,-0.5235987755982988
1646428896664,132,-0.5235987755982988
1646428896714,133,-0.5235987755982988
1646428896764,134,-0.5235987755982988
1646428896814,135,-0.5235987755982988
1646428896864,136,0.0
1646428896914,137,0.0
1646428896964,138,0.0
1646428897014,139,0.0
1646428897064,140,0.0
1646428897114,141,0.0
1646428897164,142,0.0
1646428897214,143,0.0
1646428897264,144,0.0
1646428897314,145,0.0
1646428897364,146,0.0
1646428897414,147,0.0
1646428897464,148,0.0
1646428897514,149,0.0
1646428897564,150,0.0
1646428897614,151,0.0
1646428897664,152,0.0
1646428897714,153,0.0
1646428897764,154,0.0
1646428897814,155,0.0
1646428897864,156,0.0
1646428897914,157,0.0
1646428897964,158,0.0
1646428898014,159,0.0
1646428898064,160,0.0
1646428898114,161,0.0
1646428898164,162,0.0
1646428898214,163,0.0
1646428898264,164,0.0
1646428898314,165,0.0
1646428898364,166,0.0
1646428898414,167,0.0
1646428898464,168,0.0
1646428898514,169,0.0
1646428898564,170,0.0
1646428898614,171,0.0
1646428898664,172,0.0
1646428898714,173,0.0
1646428898764,174,0.0
1646428898814,175,0.0
1646428898864,176,0.0
1646428898914,177,0.0
1646428898964,178,0.0
1646428899014,179,0.0
1646428899064,180,-0.5235987755982988
1646428899114,181,-0.5235987755982988
1646428899164,182,-0.5235987755982988
1646428899214,183,-0.5235987755982988
1646428899264,184,-0.5235987755982988
1646428899314,185,-0.5235987755982988
1646428899364,186,-0.5235987755982988
1646428899414,187,-0.5235987755982988
1646428899464,188,-0.5235987755982988
1646428899514,189,-0.5235987755982988
1646428899564,190,-0.5235987755982988
1646428899614,191,-0.5235987755982988
1646428899664,192,-0.5235987755982988
1646428899714,193,-0.5235987755982988
1646428899764,194,-0.5235987755982988
1646428899814,195,-0.5235987755982988
1646428899864,196,-0.5235987755982988
1646428899914,197,-0.5235987755982988
1646428899964,198,0.0
1646428900014,199,0.0
1646428900064,200,0.0
1646428900114,201,0.0
1646428900164,202,0.0
1646428900214,203,0.0
1646428900264,204,0.0
1646428900314,205,0.0
1646428900364,206,0.0
1646428900414,207,0.0
1646428900464,208,0.0
1646428900514,209,0.0
1646428900564,210,0.0
1646428900614,211,0.0
1646428900664,212,0.0
1646428900714,213,0.0
1646428900764,214,0.0
1646428900814,215,0.0
1646428900864,216,0.0
1646428900914,217,0.0
1646428900964,218,0.0
1646428901014,219,0.0
1646428901064,220,0.0
1646428901114,221,0.0
1646428901164,222,0.0
1646428901214,223,0.0
1646428901264,224,0.0
1646428901314,225,0.0
1646428901364,226,0.0
1646428901414,227,0.0
1646428901464,228,0.0
1646428901514,229,0.0
1646428901564,230,0.0
1646428901614,231,0.0
